:START_ID(Question),:END_ID(Chemical),:TYPE
Q15770,C00825,QUESTION_HAS_CHEMICAL
Q15770,C02171,QUESTION_HAS_CHEMICAL
Q15770,C01085,QUESTION_HAS_CHEMICAL
Q15771,C01475,QUESTION_HAS_CHEMICAL
Q15771,C00126,QUESTION_HAS_CHEMICAL
Q15772,C01775,QUESTION_HAS_CHEMICAL
Q15774,C02109,QUESTION_HAS_CHEMICAL
Q15774,C00565,QUESTION_HAS_CHEMICAL
Q15775,C01558,QUESTION_HAS_CHEMICAL
Q15775,C02163,QUESTION_HAS_CHEMICAL
Q15775,C01598,QUESTION_HAS_CHEMICAL
Q15775,C01845,QUESTION_HAS_CHEMICAL
Q15775,C00980,QUESTION_HAS_CHEMICAL
Q15775,C02217,QUESTION_HAS_CHEMICAL
Q15775,C01552,QUESTION_HAS_CHEMICAL
Q15777,C01661,QUESTION_HAS_CHEMICAL
Q15777,C00391,QUESTION_HAS_CHEMICAL
Q15778,C01661,QUESTION_HAS_CHEMICAL
Q15778,C00391,QUESTION_HAS_CHEMICAL
Q15779,C01661,QUESTION_HAS_CHEMICAL
Q15779,C00391,QUESTION_HAS_CHEMICAL
Q15781,C01661,QUESTION_HAS_CHEMICAL
Q15781,C00391,QUESTION_HAS_CHEMICAL
Q15782,C01661,QUESTION_HAS_CHEMICAL
Q15782,C00391,QUESTION_HAS_CHEMICAL
Q15783,C02184,QUESTION_HAS_CHEMICAL
Q15783,C00565,QUESTION_HAS_CHEMICAL
Q15783,C01206,QUESTION_HAS_CHEMICAL
Q15783,C00391,QUESTION_HAS_CHEMICAL
Q15784,C01795,QUESTION_HAS_CHEMICAL
Q15784,C02182,QUESTION_HAS_CHEMICAL
Q15784,C00344,QUESTION_HAS_CHEMICAL
Q15784,C00386,QUESTION_HAS_CHEMICAL
Q15784,C01661,QUESTION_HAS_CHEMICAL
Q15784,C00747,QUESTION_HAS_CHEMICAL
Q15784,C01810,QUESTION_HAS_CHEMICAL
Q15784,C00565,QUESTION_HAS_CHEMICAL
Q15784,C02184,QUESTION_HAS_CHEMICAL
Q15784,C02014,QUESTION_HAS_CHEMICAL
Q15784,C00504,QUESTION_HAS_CHEMICAL
Q15784,C00391,QUESTION_HAS_CHEMICAL
Q15785,C02182,QUESTION_HAS_CHEMICAL
Q15785,C02184,QUESTION_HAS_CHEMICAL
Q15785,C00391,QUESTION_HAS_CHEMICAL
Q15786,C01661,QUESTION_HAS_CHEMICAL
Q15786,C00391,QUESTION_HAS_CHEMICAL
Q15792,C00722,QUESTION_HAS_CHEMICAL
Q15794,C01803,QUESTION_HAS_CHEMICAL
Q15794,C01197,QUESTION_HAS_CHEMICAL
Q15794,C00251,QUESTION_HAS_CHEMICAL
Q15794,C01024,QUESTION_HAS_CHEMICAL
Q15794,C00503,QUESTION_HAS_CHEMICAL
Q15794,C01568,QUESTION_HAS_CHEMICAL
Q15794,C00382,QUESTION_HAS_CHEMICAL
Q15794,C00249,QUESTION_HAS_CHEMICAL
Q15796,C00485,QUESTION_HAS_CHEMICAL
Q15797,C00135,QUESTION_HAS_CHEMICAL
Q15797,C00901,QUESTION_HAS_CHEMICAL
Q15797,C00485,QUESTION_HAS_CHEMICAL
Q15799,C01558,QUESTION_HAS_CHEMICAL
Q15799,C02182,QUESTION_HAS_CHEMICAL
Q15799,C00901,QUESTION_HAS_CHEMICAL
Q15799,C00391,QUESTION_HAS_CHEMICAL
Q15800,C00135,QUESTION_HAS_CHEMICAL
Q15800,C00334,QUESTION_HAS_CHEMICAL
Q15800,C00565,QUESTION_HAS_CHEMICAL
Q15801,C01132,QUESTION_HAS_CHEMICAL
Q15801,C02119,QUESTION_HAS_CHEMICAL
Q15801,C00551,QUESTION_HAS_CHEMICAL
Q15801,C00097,QUESTION_HAS_CHEMICAL
Q15801,C00135,QUESTION_HAS_CHEMICAL
Q15801,C00547,QUESTION_HAS_CHEMICAL
Q15801,C01412,QUESTION_HAS_CHEMICAL
Q15801,C01411,QUESTION_HAS_CHEMICAL
Q15801,C00342,QUESTION_HAS_CHEMICAL
Q15801,C02217,QUESTION_HAS_CHEMICAL
Q15801,C01085,QUESTION_HAS_CHEMICAL
Q15802,C02217,QUESTION_HAS_CHEMICAL
Q15802,C02182,QUESTION_HAS_CHEMICAL
Q15802,C00391,QUESTION_HAS_CHEMICAL
Q15803,C00135,QUESTION_HAS_CHEMICAL
Q15804,C01130,QUESTION_HAS_CHEMICAL
Q15804,C00858,QUESTION_HAS_CHEMICAL
Q15804,C00901,QUESTION_HAS_CHEMICAL
Q15805,C01130,QUESTION_HAS_CHEMICAL
Q15805,C01961,QUESTION_HAS_CHEMICAL
Q15806,C01130,QUESTION_HAS_CHEMICAL
Q15807,C01130,QUESTION_HAS_CHEMICAL
Q15808,C01009,QUESTION_HAS_CHEMICAL
Q15808,C01130,QUESTION_HAS_CHEMICAL
Q15808,C00901,QUESTION_HAS_CHEMICAL
Q15809,C01130,QUESTION_HAS_CHEMICAL
Q15810,C01130,QUESTION_HAS_CHEMICAL
Q15810,C01131,QUESTION_HAS_CHEMICAL
Q15811,C02182,QUESTION_HAS_CHEMICAL
Q15811,C01961,QUESTION_HAS_CHEMICAL
Q15811,C01130,QUESTION_HAS_CHEMICAL
Q15811,C00391,QUESTION_HAS_CHEMICAL
Q15814,C00334,QUESTION_HAS_CHEMICAL
Q15816,C00334,QUESTION_HAS_CHEMICAL
Q15818,C00255,QUESTION_HAS_CHEMICAL
Q15818,C01714,QUESTION_HAS_CHEMICAL
Q15819,C02213,QUESTION_HAS_CHEMICAL
Q15819,C01234,QUESTION_HAS_CHEMICAL
Q15819,C00391,QUESTION_HAS_CHEMICAL
Q15820,C02213,QUESTION_HAS_CHEMICAL
Q15822,C01965,QUESTION_HAS_CHEMICAL
Q15822,C02074,QUESTION_HAS_CHEMICAL
Q15822,C02029,QUESTION_HAS_CHEMICAL
Q15822,C00485,QUESTION_HAS_CHEMICAL
Q15823,C00206,QUESTION_HAS_CHEMICAL
Q15823,C01079,QUESTION_HAS_CHEMICAL
Q15825,C01079,QUESTION_HAS_CHEMICAL
Q15825,C01965,QUESTION_HAS_CHEMICAL
Q15826,C01640,QUESTION_HAS_CHEMICAL
Q15826,C01975,QUESTION_HAS_CHEMICAL
Q15826,C01662,QUESTION_HAS_CHEMICAL
Q15826,C01696,QUESTION_HAS_CHEMICAL
Q15826,C01079,QUESTION_HAS_CHEMICAL
Q15826,C02029,QUESTION_HAS_CHEMICAL
Q15826,C01285,QUESTION_HAS_CHEMICAL
Q15826,C01080,QUESTION_HAS_CHEMICAL
Q15826,C00391,QUESTION_HAS_CHEMICAL
Q15827,C01775,QUESTION_HAS_CHEMICAL
Q15827,C00698,QUESTION_HAS_CHEMICAL
Q15827,C01079,QUESTION_HAS_CHEMICAL
Q15827,C02217,QUESTION_HAS_CHEMICAL
Q15828,C01696,QUESTION_HAS_CHEMICAL
Q15828,C01079,QUESTION_HAS_CHEMICAL
Q15829,C01525,QUESTION_HAS_CHEMICAL
Q15830,C00135,QUESTION_HAS_CHEMICAL
Q15830,C00535,QUESTION_HAS_CHEMICAL
Q15830,C00279,QUESTION_HAS_CHEMICAL
Q15830,C01036,QUESTION_HAS_CHEMICAL
Q15833,C02172,QUESTION_HAS_CHEMICAL
Q15833,C01475,QUESTION_HAS_CHEMICAL
Q15833,C02171,QUESTION_HAS_CHEMICAL
Q15833,C01085,QUESTION_HAS_CHEMICAL
Q15834,C00424,QUESTION_HAS_CHEMICAL
Q15834,C02109,QUESTION_HAS_CHEMICAL
Q15834,C00870,QUESTION_HAS_CHEMICAL
Q15834,C00425,QUESTION_HAS_CHEMICAL
Q15834,C00308,QUESTION_HAS_CHEMICAL
Q15835,C01618,QUESTION_HAS_CHEMICAL
Q15835,C01524,QUESTION_HAS_CHEMICAL
Q15835,C00171,QUESTION_HAS_CHEMICAL
Q15835,C01617,QUESTION_HAS_CHEMICAL
Q15835,C01703,QUESTION_HAS_CHEMICAL
Q15835,C00391,QUESTION_HAS_CHEMICAL
Q15835,C01924,QUESTION_HAS_CHEMICAL
Q15835,C01360,QUESTION_HAS_CHEMICAL
Q15835,C01695,QUESTION_HAS_CHEMICAL
Q15835,C02171,QUESTION_HAS_CHEMICAL
Q15835,C00502,QUESTION_HAS_CHEMICAL
Q15835,C01647,QUESTION_HAS_CHEMICAL
Q15835,C00234,QUESTION_HAS_CHEMICAL
Q15835,C02094,QUESTION_HAS_CHEMICAL
Q15835,C01419,QUESTION_HAS_CHEMICAL
Q15835,C02249,QUESTION_HAS_CHEMICAL
Q15835,C00632,QUESTION_HAS_CHEMICAL
Q15835,C00773,QUESTION_HAS_CHEMICAL
Q15835,C01453,QUESTION_HAS_CHEMICAL
Q15835,C01395,QUESTION_HAS_CHEMICAL
Q15835,C00093,QUESTION_HAS_CHEMICAL
Q15835,C01968,QUESTION_HAS_CHEMICAL
Q15835,C00172,QUESTION_HAS_CHEMICAL
Q15835,C01139,QUESTION_HAS_CHEMICAL
Q15835,C00298,QUESTION_HAS_CHEMICAL
Q15835,C00170,QUESTION_HAS_CHEMICAL
Q15835,C00745,QUESTION_HAS_CHEMICAL
Q15835,C00333,QUESTION_HAS_CHEMICAL
Q15835,C01492,QUESTION_HAS_CHEMICAL
Q15835,C01777,QUESTION_HAS_CHEMICAL
Q15835,C01013,QUESTION_HAS_CHEMICAL
Q15835,C01234,QUESTION_HAS_CHEMICAL
Q15835,C00416,QUESTION_HAS_CHEMICAL
Q15839,C00901,QUESTION_HAS_CHEMICAL
Q15840,C00901,QUESTION_HAS_CHEMICAL
Q15845,C00722,QUESTION_HAS_CHEMICAL
Q15847,C01281,QUESTION_HAS_CHEMICAL
Q15847,C02246,QUESTION_HAS_CHEMICAL
Q15847,C00135,QUESTION_HAS_CHEMICAL
Q15847,C01197,QUESTION_HAS_CHEMICAL
Q15847,C01242,QUESTION_HAS_CHEMICAL
Q15847,C00943,QUESTION_HAS_CHEMICAL
Q15847,C00660,QUESTION_HAS_CHEMICAL
Q15847,C00382,QUESTION_HAS_CHEMICAL
Q15847,C01862,QUESTION_HAS_CHEMICAL
Q15848,C00444,QUESTION_HAS_CHEMICAL
Q15848,C01444,QUESTION_HAS_CHEMICAL
Q15857,C00308,QUESTION_HAS_CHEMICAL
Q15859,C01890,QUESTION_HAS_CHEMICAL
Q15862,C01594,QUESTION_HAS_CHEMICAL
Q15862,C01593,QUESTION_HAS_CHEMICAL
Q15863,C01648,QUESTION_HAS_CHEMICAL
Q15863,C01475,QUESTION_HAS_CHEMICAL
Q15863,C01085,QUESTION_HAS_CHEMICAL
Q15864,C01593,QUESTION_HAS_CHEMICAL
Q15864,C02117,QUESTION_HAS_CHEMICAL
Q15864,C01594,QUESTION_HAS_CHEMICAL
Q15864,C01592,QUESTION_HAS_CHEMICAL
Q15866,C00135,QUESTION_HAS_CHEMICAL
Q15866,C00747,QUESTION_HAS_CHEMICAL
Q15866,C01085,QUESTION_HAS_CHEMICAL
Q15868,C01593,QUESTION_HAS_CHEMICAL
Q15868,C01594,QUESTION_HAS_CHEMICAL
Q15869,C01593,QUESTION_HAS_CHEMICAL
Q15869,C00321,QUESTION_HAS_CHEMICAL
Q15869,C00901,QUESTION_HAS_CHEMICAL
Q15869,C01210,QUESTION_HAS_CHEMICAL
Q15869,C01594,QUESTION_HAS_CHEMICAL
Q15869,C00135,QUESTION_HAS_CHEMICAL
Q15869,C01085,QUESTION_HAS_CHEMICAL
Q15870,C02163,QUESTION_HAS_CHEMICAL
Q15882,C01598,QUESTION_HAS_CHEMICAL
Q15882,C00485,QUESTION_HAS_CHEMICAL
Q15882,C01216,QUESTION_HAS_CHEMICAL
Q15882,C01845,QUESTION_HAS_CHEMICAL
Q15890,C01054,QUESTION_HAS_CHEMICAL
Q15893,C01775,QUESTION_HAS_CHEMICAL
Q15893,C01598,QUESTION_HAS_CHEMICAL
Q15893,C01845,QUESTION_HAS_CHEMICAL
Q15909,C01463,QUESTION_HAS_CHEMICAL
Q15909,C00391,QUESTION_HAS_CHEMICAL
Q15919,C01475,QUESTION_HAS_CHEMICAL
Q15920,C02017,QUESTION_HAS_CHEMICAL
Q15920,C00279,QUESTION_HAS_CHEMICAL
Q15921,C00565,QUESTION_HAS_CHEMICAL
Q15935,C00135,QUESTION_HAS_CHEMICAL
Q15935,C00233,QUESTION_HAS_CHEMICAL
Q15935,C00279,QUESTION_HAS_CHEMICAL
Q15936,C00694,QUESTION_HAS_CHEMICAL
Q15940,C02109,QUESTION_HAS_CHEMICAL
Q15940,C00565,QUESTION_HAS_CHEMICAL
Q15941,C02109,QUESTION_HAS_CHEMICAL
Q15941,C00565,QUESTION_HAS_CHEMICAL
Q15942,C00268,QUESTION_HAS_CHEMICAL
Q15942,C00226,QUESTION_HAS_CHEMICAL
Q15942,C01897,QUESTION_HAS_CHEMICAL
Q15942,C01613,QUESTION_HAS_CHEMICAL
Q15942,C00579,QUESTION_HAS_CHEMICAL
Q15942,C01903,QUESTION_HAS_CHEMICAL
Q15942,C00901,QUESTION_HAS_CHEMICAL
Q15942,C01214,QUESTION_HAS_CHEMICAL
Q15942,C02109,QUESTION_HAS_CHEMICAL
Q15942,C00565,QUESTION_HAS_CHEMICAL
Q15942,C01325,QUESTION_HAS_CHEMICAL
Q15942,C00574,QUESTION_HAS_CHEMICAL
Q15942,C01356,QUESTION_HAS_CHEMICAL
Q15942,C00414,QUESTION_HAS_CHEMICAL
Q15942,C00471,QUESTION_HAS_CHEMICAL
Q15942,C01516,QUESTION_HAS_CHEMICAL
Q15942,C00485,QUESTION_HAS_CHEMICAL
Q15943,C00268,QUESTION_HAS_CHEMICAL
Q15943,C00226,QUESTION_HAS_CHEMICAL
Q15943,C01897,QUESTION_HAS_CHEMICAL
Q15943,C01613,QUESTION_HAS_CHEMICAL
Q15943,C00579,QUESTION_HAS_CHEMICAL
Q15943,C01903,QUESTION_HAS_CHEMICAL
Q15943,C00901,QUESTION_HAS_CHEMICAL
Q15943,C01214,QUESTION_HAS_CHEMICAL
Q15943,C02109,QUESTION_HAS_CHEMICAL
Q15943,C00565,QUESTION_HAS_CHEMICAL
Q15943,C01325,QUESTION_HAS_CHEMICAL
Q15943,C00574,QUESTION_HAS_CHEMICAL
Q15943,C01356,QUESTION_HAS_CHEMICAL
Q15943,C00414,QUESTION_HAS_CHEMICAL
Q15943,C00471,QUESTION_HAS_CHEMICAL
Q15943,C01516,QUESTION_HAS_CHEMICAL
Q15943,C00485,QUESTION_HAS_CHEMICAL
Q15944,C00268,QUESTION_HAS_CHEMICAL
Q15944,C00901,QUESTION_HAS_CHEMICAL
Q15945,C00485,QUESTION_HAS_CHEMICAL
Q15946,C00485,QUESTION_HAS_CHEMICAL
Q15947,C00903,QUESTION_HAS_CHEMICAL
Q15947,C00279,QUESTION_HAS_CHEMICAL
Q15947,C00901,QUESTION_HAS_CHEMICAL
Q15947,C00485,QUESTION_HAS_CHEMICAL
Q15948,C01282,QUESTION_HAS_CHEMICAL
Q15948,C00279,QUESTION_HAS_CHEMICAL
Q15948,C00692,QUESTION_HAS_CHEMICAL
Q15948,C00901,QUESTION_HAS_CHEMICAL
Q15948,C00485,QUESTION_HAS_CHEMICAL
Q15949,C00279,QUESTION_HAS_CHEMICAL
Q15949,C00901,QUESTION_HAS_CHEMICAL
Q15949,C00485,QUESTION_HAS_CHEMICAL
Q15951,C00901,QUESTION_HAS_CHEMICAL
Q15951,C00485,QUESTION_HAS_CHEMICAL
Q15952,C00135,QUESTION_HAS_CHEMICAL
Q15952,C02072,QUESTION_HAS_CHEMICAL
Q15952,C01845,QUESTION_HAS_CHEMICAL
Q15952,C00485,QUESTION_HAS_CHEMICAL
Q15953,C01282,QUESTION_HAS_CHEMICAL
Q15953,C01496,QUESTION_HAS_CHEMICAL
Q15953,C00692,QUESTION_HAS_CHEMICAL
Q15953,C00901,QUESTION_HAS_CHEMICAL
Q15953,C00485,QUESTION_HAS_CHEMICAL
Q15955,C00901,QUESTION_HAS_CHEMICAL
Q15956,C00901,QUESTION_HAS_CHEMICAL
Q15957,C01897,QUESTION_HAS_CHEMICAL
Q15957,C00901,QUESTION_HAS_CHEMICAL
Q15957,C00485,QUESTION_HAS_CHEMICAL
Q15958,C00904,QUESTION_HAS_CHEMICAL
Q15958,C00901,QUESTION_HAS_CHEMICAL
Q15960,C00485,QUESTION_HAS_CHEMICAL
Q15961,C00901,QUESTION_HAS_CHEMICAL
Q15962,C01282,QUESTION_HAS_CHEMICAL
Q15962,C01842,QUESTION_HAS_CHEMICAL
Q15962,C02182,QUESTION_HAS_CHEMICAL
Q15962,C00692,QUESTION_HAS_CHEMICAL
Q15962,C00901,QUESTION_HAS_CHEMICAL
Q15962,C00485,QUESTION_HAS_CHEMICAL
Q15963,C00904,QUESTION_HAS_CHEMICAL
Q15963,C00692,QUESTION_HAS_CHEMICAL
Q15963,C01282,QUESTION_HAS_CHEMICAL
Q15963,C00901,QUESTION_HAS_CHEMICAL
Q15964,C00903,QUESTION_HAS_CHEMICAL
Q15964,C00901,QUESTION_HAS_CHEMICAL
Q15966,C00485,QUESTION_HAS_CHEMICAL
Q15967,C00561,QUESTION_HAS_CHEMICAL
Q15967,C00692,QUESTION_HAS_CHEMICAL
Q15967,C00901,QUESTION_HAS_CHEMICAL
Q15967,C00485,QUESTION_HAS_CHEMICAL
Q15968,C00014,QUESTION_HAS_CHEMICAL
Q15970,C00391,QUESTION_HAS_CHEMICAL
Q15970,C00485,QUESTION_HAS_CHEMICAL
Q15971,C01845,QUESTION_HAS_CHEMICAL
Q15971,C00485,QUESTION_HAS_CHEMICAL
Q15974,C01346,QUESTION_HAS_CHEMICAL
Q15975,C01842,QUESTION_HAS_CHEMICAL
Q15975,C00226,QUESTION_HAS_CHEMICAL
Q15975,C00279,QUESTION_HAS_CHEMICAL
Q15975,C00267,QUESTION_HAS_CHEMICAL
Q15975,C00391,QUESTION_HAS_CHEMICAL
Q15976,C01598,QUESTION_HAS_CHEMICAL
Q15976,C01845,QUESTION_HAS_CHEMICAL
Q15976,C00485,QUESTION_HAS_CHEMICAL
Q15981,C00485,QUESTION_HAS_CHEMICAL
Q15985,C01268,QUESTION_HAS_CHEMICAL
Q15985,C00629,QUESTION_HAS_CHEMICAL
Q15985,C00149,QUESTION_HAS_CHEMICAL
Q15985,C01897,QUESTION_HAS_CHEMICAL
Q15987,C00485,QUESTION_HAS_CHEMICAL
Q15987,C01845,QUESTION_HAS_CHEMICAL
Q15988,C00485,QUESTION_HAS_CHEMICAL
Q15990,C00774,QUESTION_HAS_CHEMICAL
Q15990,C00485,QUESTION_HAS_CHEMICAL
Q15993,C01558,QUESTION_HAS_CHEMICAL
Q15993,C02182,QUESTION_HAS_CHEMICAL
Q15993,C00391,QUESTION_HAS_CHEMICAL
Q15994,C00173,QUESTION_HAS_CHEMICAL
Q15995,C01691,QUESTION_HAS_CHEMICAL
Q15995,C01411,QUESTION_HAS_CHEMICAL
Q15995,C00485,QUESTION_HAS_CHEMICAL
Q15995,C02119,QUESTION_HAS_CHEMICAL
Q15995,C00334,QUESTION_HAS_CHEMICAL
Q15995,C00342,QUESTION_HAS_CHEMICAL
Q15995,C00097,QUESTION_HAS_CHEMICAL
Q15995,C02217,QUESTION_HAS_CHEMICAL
Q15995,C00491,QUESTION_HAS_CHEMICAL
Q15995,C01565,QUESTION_HAS_CHEMICAL
Q15995,C00461,QUESTION_HAS_CHEMICAL
Q15995,C00135,QUESTION_HAS_CHEMICAL
Q15995,C01412,QUESTION_HAS_CHEMICAL
Q15995,C00764,QUESTION_HAS_CHEMICAL
Q15995,C01132,QUESTION_HAS_CHEMICAL
Q15995,C01771,QUESTION_HAS_CHEMICAL
Q15995,C00255,QUESTION_HAS_CHEMICAL
Q15996,C02217,QUESTION_HAS_CHEMICAL
Q15996,C02182,QUESTION_HAS_CHEMICAL
Q15996,C00391,QUESTION_HAS_CHEMICAL
Q15997,C02119,QUESTION_HAS_CHEMICAL
Q15997,C00097,QUESTION_HAS_CHEMICAL
Q16001,C00133,QUESTION_HAS_CHEMICAL
Q16001,C00565,QUESTION_HAS_CHEMICAL
Q16002,C00565,QUESTION_HAS_CHEMICAL
Q16003,C00901,QUESTION_HAS_CHEMICAL
Q16006,C00747,QUESTION_HAS_CHEMICAL
Q16006,C01998,QUESTION_HAS_CHEMICAL
Q16006,C00653,QUESTION_HAS_CHEMICAL
Q16006,C00640,QUESTION_HAS_CHEMICAL
Q16008,C00659,QUESTION_HAS_CHEMICAL
Q16008,C00609,QUESTION_HAS_CHEMICAL
Q16008,C01479,QUESTION_HAS_CHEMICAL
Q16008,C00255,QUESTION_HAS_CHEMICAL
Q16008,C00135,QUESTION_HAS_CHEMICAL
Q16008,C01657,QUESTION_HAS_CHEMICAL
Q16010,C00382,QUESTION_HAS_CHEMICAL
Q16010,C00135,QUESTION_HAS_CHEMICAL
Q16011,C01025,QUESTION_HAS_CHEMICAL
Q16011,C00670,QUESTION_HAS_CHEMICAL
Q16011,C00146,QUESTION_HAS_CHEMICAL
Q16011,C01555,QUESTION_HAS_CHEMICAL
Q16011,C00799,QUESTION_HAS_CHEMICAL
Q16011,C00627,QUESTION_HAS_CHEMICAL
Q16011,C00498,QUESTION_HAS_CHEMICAL
Q16011,C00602,QUESTION_HAS_CHEMICAL
Q16011,C01857,QUESTION_HAS_CHEMICAL
Q16011,C01622,QUESTION_HAS_CHEMICAL
Q16011,C02050,QUESTION_HAS_CHEMICAL
Q16011,C00257,QUESTION_HAS_CHEMICAL
Q16011,C00249,QUESTION_HAS_CHEMICAL
Q16011,C00609,QUESTION_HAS_CHEMICAL
Q16011,C00430,QUESTION_HAS_CHEMICAL
Q16011,C01967,QUESTION_HAS_CHEMICAL
Q16011,C00640,QUESTION_HAS_CHEMICAL
Q16011,C01973,QUESTION_HAS_CHEMICAL
Q16011,C01033,QUESTION_HAS_CHEMICAL
Q16011,C00684,QUESTION_HAS_CHEMICAL
Q16011,C00701,QUESTION_HAS_CHEMICAL
Q16011,C00255,QUESTION_HAS_CHEMICAL
Q16011,C01170,QUESTION_HAS_CHEMICAL
Q16011,C01829,QUESTION_HAS_CHEMICAL
Q16011,C00135,QUESTION_HAS_CHEMICAL
Q16011,C01641,QUESTION_HAS_CHEMICAL
Q16011,C01995,QUESTION_HAS_CHEMICAL
Q16012,C01050,QUESTION_HAS_CHEMICAL
Q16012,C01555,QUESTION_HAS_CHEMICAL
Q16012,C01657,QUESTION_HAS_CHEMICAL
Q16016,C00904,QUESTION_HAS_CHEMICAL
Q16016,C00903,QUESTION_HAS_CHEMICAL
Q16016,C00901,QUESTION_HAS_CHEMICAL
Q16017,C02182,QUESTION_HAS_CHEMICAL
Q16017,C00901,QUESTION_HAS_CHEMICAL
Q16018,C00692,QUESTION_HAS_CHEMICAL
Q16018,C00896,QUESTION_HAS_CHEMICAL
Q16018,C00901,QUESTION_HAS_CHEMICAL
Q16018,C01282,QUESTION_HAS_CHEMICAL
Q16018,C00906,QUESTION_HAS_CHEMICAL
Q16018,C00485,QUESTION_HAS_CHEMICAL
Q16019,C00901,QUESTION_HAS_CHEMICAL
Q16020,C01518,QUESTION_HAS_CHEMICAL
Q16020,C01412,QUESTION_HAS_CHEMICAL
Q16020,C00896,QUESTION_HAS_CHEMICAL
Q16020,C00969,QUESTION_HAS_CHEMICAL
Q16020,C01085,QUESTION_HAS_CHEMICAL
Q16021,C01518,QUESTION_HAS_CHEMICAL
Q16021,C01412,QUESTION_HAS_CHEMICAL
Q16021,C00896,QUESTION_HAS_CHEMICAL
Q16021,C00969,QUESTION_HAS_CHEMICAL
Q16021,C01085,QUESTION_HAS_CHEMICAL
Q16022,C00901,QUESTION_HAS_CHEMICAL
Q16025,C00901,QUESTION_HAS_CHEMICAL
Q16027,C00308,QUESTION_HAS_CHEMICAL
Q16027,C00901,QUESTION_HAS_CHEMICAL
Q16029,C01439,QUESTION_HAS_CHEMICAL
Q16029,C00901,QUESTION_HAS_CHEMICAL
Q16029,C01782,QUESTION_HAS_CHEMICAL
Q16029,C01440,QUESTION_HAS_CHEMICAL
Q16031,C01846,QUESTION_HAS_CHEMICAL
Q16031,C01848,QUESTION_HAS_CHEMICAL
Q16031,C00333,QUESTION_HAS_CHEMICAL
Q16032,C01846,QUESTION_HAS_CHEMICAL
Q16032,C01848,QUESTION_HAS_CHEMICAL
Q16032,C00333,QUESTION_HAS_CHEMICAL
Q16033,C01598,QUESTION_HAS_CHEMICAL
Q16033,C00473,QUESTION_HAS_CHEMICAL
Q16033,C01845,QUESTION_HAS_CHEMICAL
Q16034,C01598,QUESTION_HAS_CHEMICAL
Q16034,C00473,QUESTION_HAS_CHEMICAL
Q16034,C01845,QUESTION_HAS_CHEMICAL
Q16035,C00584,QUESTION_HAS_CHEMICAL
Q16035,C00473,QUESTION_HAS_CHEMICAL
Q16035,C00732,QUESTION_HAS_CHEMICAL
Q16035,C01775,QUESTION_HAS_CHEMICAL
Q16035,C01598,QUESTION_HAS_CHEMICAL
Q16035,C00143,QUESTION_HAS_CHEMICAL
Q16035,C01601,QUESTION_HAS_CHEMICAL
Q16035,C00391,QUESTION_HAS_CHEMICAL
Q16035,C02184,QUESTION_HAS_CHEMICAL
Q16035,C00901,QUESTION_HAS_CHEMICAL
Q16035,C00694,QUESTION_HAS_CHEMICAL
Q16035,C01878,QUESTION_HAS_CHEMICAL
Q16035,C00968,QUESTION_HAS_CHEMICAL
Q16035,C02077,QUESTION_HAS_CHEMICAL
Q16035,C00226,QUESTION_HAS_CHEMICAL
Q16035,C01848,QUESTION_HAS_CHEMICAL
Q16035,C01846,QUESTION_HAS_CHEMICAL
Q16035,C01518,QUESTION_HAS_CHEMICAL
Q16035,C00511,QUESTION_HAS_CHEMICAL
Q16035,C01042,QUESTION_HAS_CHEMICAL
Q16035,C00147,QUESTION_HAS_CHEMICAL
Q16035,C00081,QUESTION_HAS_CHEMICAL
Q16035,C01845,QUESTION_HAS_CHEMICAL
Q16035,C01552,QUESTION_HAS_CHEMICAL
Q16035,C02182,QUESTION_HAS_CHEMICAL
Q16036,C00584,QUESTION_HAS_CHEMICAL
Q16036,C00473,QUESTION_HAS_CHEMICAL
Q16036,C00732,QUESTION_HAS_CHEMICAL
Q16036,C01775,QUESTION_HAS_CHEMICAL
Q16036,C01598,QUESTION_HAS_CHEMICAL
Q16036,C00143,QUESTION_HAS_CHEMICAL
Q16036,C01601,QUESTION_HAS_CHEMICAL
Q16036,C00391,QUESTION_HAS_CHEMICAL
Q16036,C02184,QUESTION_HAS_CHEMICAL
Q16036,C00901,QUESTION_HAS_CHEMICAL
Q16036,C00694,QUESTION_HAS_CHEMICAL
Q16036,C01878,QUESTION_HAS_CHEMICAL
Q16036,C00968,QUESTION_HAS_CHEMICAL
Q16036,C02077,QUESTION_HAS_CHEMICAL
Q16036,C00226,QUESTION_HAS_CHEMICAL
Q16036,C01848,QUESTION_HAS_CHEMICAL
Q16036,C01846,QUESTION_HAS_CHEMICAL
Q16036,C01518,QUESTION_HAS_CHEMICAL
Q16036,C00511,QUESTION_HAS_CHEMICAL
Q16036,C01042,QUESTION_HAS_CHEMICAL
Q16036,C00147,QUESTION_HAS_CHEMICAL
Q16036,C00081,QUESTION_HAS_CHEMICAL
Q16036,C01845,QUESTION_HAS_CHEMICAL
Q16036,C01552,QUESTION_HAS_CHEMICAL
Q16036,C02182,QUESTION_HAS_CHEMICAL
Q16037,C01598,QUESTION_HAS_CHEMICAL
Q16037,C00473,QUESTION_HAS_CHEMICAL
Q16037,C01845,QUESTION_HAS_CHEMICAL
Q16038,C01598,QUESTION_HAS_CHEMICAL
Q16038,C00473,QUESTION_HAS_CHEMICAL
Q16038,C01845,QUESTION_HAS_CHEMICAL
